"text"|"label_str"|"label_bin"|"set"|"n_tokens"|"n_stopwords"|"n_chars"|"n_upper"|"emotion_label"|"emotion_score"
"The increase in the garbage tax that [Mayor Allan Fung] imposed in Cranston for some people has been as much as $200."|"false"|"1"|"train"|"22"|"11"|"117"|"5"|"neutral"|"0.5837946534156799"
"As state Commerce secretary, Mary Burke drafted, sponsored and promoted budgets that raised taxes by billions, created high structural deficits and raided funds to finance huge spending hikes."|"barely-true"|"1"|"train"|"28"|"6"|"192"|"4"|"disgust"|"0.5285052061080933"
"There are high administrative costs when you donate to Haiti relief through the White House Web site."|"pants-fire"|"1"|"train"|"17"|"7"|"101"|"5"|"neutral"|"0.7188642621040344"
"Says Hillary Clinton wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. Thats what could happen. You triple the size of our country in one week."|"pants-fire"|"1"|"train"|"41"|"18"|"210"|"7"|"surprise"|"0.5520653128623962"
"(Jeff) Atwaters busy helping his friends and wasting our tax dollars -- $48 million for a government building so lavish its dubbed the Taj Mahal, $100,000 for a golf musuem, and $110 million to build a private prison to help a big contributor."|"false"|"1"|"train"|"43"|"15"|"243"|"4"|"neutral"|"0.38449162244796753"
"Despite claims that you can keep the health care plan you like, the Obama Administration has predicted that as many as 7 out of 10 Americans with employer-provided health coverage could lose their current health plan."|"false"|"1"|"train"|"36"|"14"|"217"|"4"|"sadness"|"0.5650128722190857"
"On supporting the charter school amendment."|"half-true"|"1"|"train"|"6"|"2"|"43"|"1"|"disgust"|"0.25333812832832336"
"In my years in the State Legislature, I have never voted for a tax increase."|"false"|"1"|"train"|"15"|"8"|"76"|"4"|"neutral"|"0.6972073912620544"
"The lawyer who brought the case against NationsBank said publicly that Alex Sink had nothing to do with the case, had nothing to do with the situation and didnt know about the problems."|"mostly-true"|"0"|"train"|"33"|"18"|"185"|"5"|"neutral"|"0.8052408695220947"
"Were spending millions for each individual held at Guantanamo Bay, Cuba."|"true"|"0"|"train"|"11"|"4"|"72"|"4"|"disgust"|"0.6209875345230103"
"Texas is LAST (50th) in spending for mental health care."|"mostly-true"|"0"|"train"|"10"|"3"|"56"|"5"|"neutral"|"0.8773558139801025"
"Barack Obama promises higher taxes on ""the sale of your home."""|"barely-true"|"1"|"train"|"11"|"3"|"62"|"2"|"disgust"|"0.3096287250518799"
"Says FBI Director James Comeys letter about new developments in the investigation into her emails only went to Republican members of the House."|"false"|"1"|"train"|"23"|"9"|"143"|"9"|"neutral"|"0.7865439057350159"
"""Barack Obama won't even use the term 'war on terrorism.'"""|"true"|"0"|"train"|"10"|"3"|"58"|"2"|"neutral"|"0.40215033292770386"
"Wendy Davis is fighting to bring ... Bloomberg-style gun control to Texas."|"half-true"|"1"|"train"|"12"|"3"|"74"|"4"|"neutral"|"0.9164530038833618"
"Under federal law, Jared Loughner would not have been able to buy a gun had he been identified as mentally ill."|"mostly-true"|"0"|"train"|"21"|"10"|"111"|"3"|"neutral"|"0.38893505930900574"
"Two million federal workers negotiate zippo, zero. There is no collective bargaining for federal employees."|"barely-true"|"1"|"train"|"15"|"4"|"107"|"2"|"neutral"|"0.841500997543335"
"The Congressional Budget Office ""estimates that only 15 percent of this stimulus package will be spent in 2009"" and only 37 percent in 2010."|"barely-true"|"1"|"train"|"24"|"11"|"140"|"4"|"neutral"|"0.7150882482528687"
"Says he represents or has represented about half the San Antonio-rooted district in which he seeks election."|"mostly-true"|"0"|"train"|"17"|"8"|"108"|"3"|"neutral"|"0.7274328470230103"
"We have the fewest people employed in this country since 1979."|"half-true"|"1"|"train"|"11"|"5"|"62"|"1"|"neutral"|"0.8653825521469116"
"Says U.S. Senate opponent Tammy Baldwin supported a federal budget that spent trillions -- not billions, trillions -- more money than the Obama budget."|"false"|"1"|"train"|"24"|"6"|"151"|"7"|"anger"|"0.3838289678096771"
"Twenty-five percent of people in the country have said they changed their email and phone habits because of the collection of data allowed by the Patriot Act."|"half-true"|"1"|"train"|"27"|"13"|"158"|"3"|"neutral"|"0.9114953279495239"
"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan."|"false"|"1"|"train"|"23"|"9"|"137"|"6"|"neutral"|"0.6664891839027405"
"The Secure Communities Program and 287(g) immigration programs were programs that worked but were recklessly gutted by the Obama administration."|"half-true"|"1"|"train"|"20"|"8"|"144"|"5"|"anger"|"0.9333011507987976"
"I spent only $36.29 on my campaign for governor."|"true"|"0"|"train"|"9"|"5"|"48"|"1"|"neutral"|"0.6088332533836365"
"Says that Susan Rice, the presidents national security adviser, has already conceded that Iran will have a robust uranium enrichment capability."|"barely-true"|"1"|"train"|"21"|"7"|"144"|"4"|"neutral"|"0.8421490788459778"
"Because theres no local option to allow communities to ban, limit or restrict the location of pot shops, if Amendment 2 passes you can expect the seedy elements of the pot industry to move in right next door to your neighborhood, your church, your business and even your childs school."|"barely-true"|"1"|"train"|"50"|"21"|"285"|"2"|"disgust"|"0.6632072925567627"
"With his decision on whether to fire Gen. Stanley McChrystal, President Obama has to fix yet another problem he inherited from the Bush administration."|"pants-fire"|"1"|"train"|"24"|"9"|"151"|"8"|"neutral"|"0.7770208120346069"
"Says Hillary Clinton lied about why her parents named her Hillary."|"half-true"|"1"|"train"|"11"|"4"|"66"|"4"|"neutral"|"0.3534378409385681"
"The health care law imposes the largest tax increase in history on the middle class."|"pants-fire"|"1"|"train"|"15"|"5"|"84"|"1"|"disgust"|"0.4851185083389282"
"The number of terrorists out there has doubled."|"true"|"0"|"train"|"8"|"5"|"47"|"1"|"neutral"|"0.5732683539390564"
"Under the Espionage Act, (Edward Snowden would not be) allowed to come into court and say I was justified in disclosing this information. There is no whistleblower exception in the Espionage Act."|"mostly-true"|"0"|"train"|"32"|"15"|"195"|"9"|"anger"|"0.5123081803321838"
"The median income in this country has declined 10 percent in the last four years."|"half-true"|"1"|"train"|"15"|"6"|"81"|"1"|"neutral"|"0.4726351201534271"
"We will not ask for a tax increase to run city government."|"mostly-true"|"0"|"train"|"12"|"6"|"58"|"1"|"neutral"|"0.9379011988639832"
"Unlike marijuana, medical cannabis oil cannot get you high."|"true"|"0"|"train"|"9"|"1"|"59"|"1"|"neutral"|"0.5611369609832764"
"Says Jeff Reardon cut elementary school music classes, art instruction, teaching positions, basketball and volleyball programs, and he voted to raise school lunch prices."|"barely-true"|"1"|"train"|"24"|"4"|"170"|"3"|"sadness"|"0.5964556932449341"
"In Florida, illegal immigration costs taxpayers nearly $4 billion (a year). This amounts to $700 for every household in Florida."|"false"|"1"|"train"|"20"|"5"|"128"|"4"|"neutral"|"0.7577299475669861"
"Theres no money for Planned Parenthood in the bill that would keep the government open."|"true"|"0"|"train"|"15"|"6"|"87"|"3"|"sadness"|"0.4947804808616638"
"The House passed cut, cap and balance with bipartisan support."|"barely-true"|"1"|"train"|"10"|"3"|"62"|"2"|"neutral"|"0.8740090727806091"
"Tim Kaine broke a campaign promise not to raise taxes."|"barely-true"|"1"|"train"|"10"|"3"|"54"|"2"|"neutral"|"0.3659626245498657"
"Children who witness domestic violence are twice as likely to commit it themselves."|"mostly-true"|"0"|"train"|"13"|"5"|"83"|"1"|"disgust"|"0.5768264532089233"
"On reauthorization of Export-Import Bank."|"false"|"1"|"train"|"5"|"2"|"41"|"4"|"neutral"|"0.5629133582115173"
"Says Gov. Bob McDonnells budget would cut pre-kindergarten programs."|"barely-true"|"1"|"train"|"9"|"0"|"68"|"5"|"sadness"|"0.7654975056648254"
"""Joe Biden wrote the Violence Against Women Act ... the rate of domestic violence went down dramatically."""|"mostly-true"|"0"|"train"|"17"|"5"|"106"|"6"|"neutral"|"0.7599741816520691"
"""Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame."""|"mostly-true"|"0"|"train"|"25"|"8"|"153"|"6"|"neutral"|"0.8386147618293762"
"We already have $23 billion worth of debt."|"true"|"0"|"train"|"8"|"3"|"42"|"1"|"neutral"|"0.9434955716133118"
"""When the salmonella source was finally identified, FDA officials had to wait for industry approval before they could go live with the [peanut] recall."""|"true"|"0"|"train"|"24"|"9"|"152"|"4"|"neutral"|"0.9316105246543884"
"Weve had the private sector more than double the investment that was made by the public sector at Quonset Business Park."|"true"|"0"|"train"|"21"|"10"|"120"|"4"|"neutral"|"0.8280788064002991"
"Women are paid 77 cents for every $1 men get for the same work."|"barely-true"|"1"|"train"|"14"|"5"|"63"|"1"|"neutral"|"0.8693786859512329"
"As governor, Mitt Romney raised nursing home fees eight times."|"barely-true"|"1"|"train"|"10"|"1"|"62"|"3"|"disgust"|"0.3698177933692932"
"Says if Texas abortion measure passes, someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening."|"pants-fire"|"1"|"train"|"30"|"9"|"172"|"6"|"neutral"|"0.9005728363990784"
"The Paris Agreement is by far the largest number of countries ever to sign an international agreement on a single day."|"mostly-true"|"0"|"train"|"21"|"9"|"118"|"3"|"joy"|"0.4446186125278473"
"Says that Wall Street hedge fund managers pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland."|"true"|"0"|"train"|"26"|"9"|"136"|"5"|"neutral"|"0.8844558000564575"
"Woonsocket needs a garbage-burning power plant because residents are paying through the nose for electricity thats fueled by foreign oil, at prices that are skyrocketing."|"pants-fire"|"1"|"train"|"25"|"10"|"170"|"1"|"anger"|"0.636570155620575"
"By using a little-known loophole ... Obama minions are allowing Nestle Company to export precious fresh water out of Lake Michigan."|"barely-true"|"1"|"train"|"21"|"6"|"131"|"6"|"neutral"|"0.826238751411438"
"Every 1 percent increase in the cost of health insurance today causes about 30,000 Georgians to be uninsured."|"barely-true"|"1"|"train"|"18"|"6"|"109"|"2"|"sadness"|"0.5053202509880066"
"Says Washington state has consistently ranked in the top five in the Forbes list of best states to do business ahead of Texas."|"half-true"|"1"|"train"|"23"|"9"|"126"|"4"|"neutral"|"0.9257817268371582"
"The Obama administration offered no magic number of people that needed to sign up for health care on the marketplaces."|"barely-true"|"1"|"train"|"20"|"9"|"118"|"2"|"neutral"|"0.8385195136070251"
"Only after news broke that our veterans are dying because of inadequate health care did Harry Reid and Senate Democrats take action."|"false"|"1"|"train"|"22"|"9"|"132"|"5"|"sadness"|"0.7094681262969971"
"Says Rick Perry wanted to secede from the union."|"false"|"1"|"train"|"9"|"3"|"48"|"3"|"sadness"|"0.7147681713104248"
"It is a fact that the economy does better when we have a Democrat in the White House."|"half-true"|"1"|"train"|"18"|"12"|"85"|"4"|"neutral"|"0.8787578344345093"
"As Governor: Romney did not keep public safety funding in line with inflation."|"barely-true"|"1"|"train"|"13"|"5"|"78"|"3"|"neutral"|"0.3699222207069397"
"We have reduced funding for education the least. Theyve suffered the least cuts."|"half-true"|"1"|"train"|"13"|"5"|"80"|"2"|"sadness"|"0.8212945461273193"
"Says the federal government threatened to impose a no-fly zone in Texas if state legislators bar airport security officials from performing pat-downs."|"half-true"|"1"|"train"|"22"|"6"|"150"|"2"|"fear"|"0.9399895668029785"
"Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks."|"pants-fire"|"1"|"train"|"18"|"7"|"125"|"7"|"neutral"|"0.47366270422935486"
"Gov. Rick Perry broke his promise that he would not accept a $40,000 pay increase."|"mostly-true"|"0"|"train"|"15"|"5"|"82"|"3"|"neutral"|"0.4543885588645935"
"On U.S.-Israeli relations, Prime Minister Benjamin Netanyahu set the record straight he said, our two countries have exactly the same policy (and) our security cooperation is unprecedented."|"half-true"|"1"|"train"|"27"|"9"|"189"|"8"|"neutral"|"0.7331194877624512"
"Malawi has just 300 doctors for 16 million people."|"mostly-true"|"0"|"train"|"9"|"3"|"50"|"1"|"neutral"|"0.7576197385787964"
"We doubled the size of the company (Hewlett-Packard)."|"mostly-true"|"0"|"train"|"8"|"4"|"53"|"3"|"neutral"|"0.7355549335479736"
"A Medicaid provision added to the Senate health carereform bill ""is not a special deal for Nebraska."""|"false"|"1"|"train"|"17"|"6"|"101"|"4"|"neutral"|"0.9410879611968994"
"Says Warren Buffett has publicly said his secretary should not be paying a higher tax rate than him."|"true"|"0"|"train"|"18"|"7"|"100"|"3"|"neutral"|"0.5254515409469604"
"""A majority of Americans still oppose this health care bill."""|"mostly-true"|"0"|"train"|"10"|"2"|"61"|"2"|"neutral"|"0.4575660228729248"
"""My husband didn't wrap up the nomination until June."""|"barely-true"|"1"|"train"|"9"|"4"|"54"|"2"|"neutral"|"0.42186862230300903"
"We went from a $5.6 trillion surplus that George Bush inherited to over ... $11-plus trillion debt when George Bush left office."|"half-true"|"1"|"train"|"22"|"7"|"128"|"5"|"neutral"|"0.6800234317779541"
"With only 67 bills or so passed into law, 2013 was the least productive year in congressional history since weve been keeping record."|"true"|"0"|"train"|"23"|"9"|"133"|"1"|"neutral"|"0.798676609992981"
"Obama taps porn lawyer for #2 at Justice."|"mostly-true"|"0"|"train"|"7"|"2"|"39"|"2"|"neutral"|"0.7845227718353271"
"Says Jeb Bush said he would take his pants off and moon everybody ... Nobody reports that."|"barely-true"|"1"|"train"|"17"|"4"|"90"|"4"|"neutral"|"0.541875958442688"
"Georgia has the most lax gun laws in the nation."|"false"|"1"|"train"|"10"|"5"|"48"|"1"|"neutral"|"0.8049947619438171"
"Says of Donald Trump, He even said, on his very first day in office, he would require every school in America to let people carry guns into our classrooms."|"true"|"0"|"train"|"29"|"11"|"155"|"5"|"neutral"|"0.6241540312767029"
"The Chamber of Commerce says new carbon regulations will kill 244,000 jobs a year and cost average families $1,200 a year."|"false"|"1"|"train"|"21"|"6"|"122"|"3"|"sadness"|"0.5273835062980652"
"Says he followed state law and the precedent of other Massachusetts governors when he erased electronic communications as he left office."|"true"|"0"|"train"|"21"|"9"|"137"|"2"|"neutral"|"0.8546172976493835"
